-81.1096640482	36.4653657932	-0.00613101057394	1.42928207485e-05
-81.1095296657	36.4655533978	-0.005520438382	1.33988002839e-05
-81.1093952825	36.4657410021	-0.00491307556944	1.26071710448e-05
-81.1092608987	36.4659286063	-0.00430963247404	1.19052820341e-05
-81.1091265142	36.4661162104	-0.00371594368773	1.1284157646e-05
-81.1089921291	36.4663038142	-0.00313740166256	1.07357790383e-05
-81.1088577433	36.466491418	-0.00257443740259	1.02509683991e-05
-81.1087233569	36.4666790216	-0.00203083046615	9.8230360976e-06
-81.1085889698	36.466866625	-0.00151341753223	9.44785392523e-06
-81.1084545821	36.4670542282	-0.00102333874086	9.11949862892e-06
-81.1083201937	36.4672418313	-0.000558790634914	8.831073187e-06
-81.1081858047	36.4674294343	-0.000127369810107	8.58153085363e-06
-81.108051415	36.4676170371	0.000272170420902	8.36567071203e-06
-81.1079170247	36.4678046397	0.000638083144056	8.18049110762e-06
-81.1077826338	36.4679922422	0.000966826346396	8.02487972228e-06
-81.1076482422	36.4681798445	0.00125864357603	7.89587746071e-06
-81.1075138499	36.4683674466	0.00151561837789	7.78905619294e-06
-81.107379457	36.4685550486	0.00173440086983	7.70508981068e-06
-81.1072450635	36.4687426505	0.00191692781348	7.64043133608e-06
-81.1071106693	36.4689302522	0.00206315272665	7.59374324749e-06
-81.1069762745	36.4691178537	0.00217358059761	7.563739905e-06
-81.106841879	36.4693054551	0.00225000126302	7.54757640034e-06
-81.1067074828	36.4694930563	0.00229362847191	7.54343342707e-06
-81.1065730861	36.4696806573	0.00230567921296	7.55127051272e-06
-81.1064386886	36.4698682583	0.00228848903499	7.56875503737e-06
-81.1063042905	36.470055859	0.00224431543196	7.59247394921e-06
-81.1061698918	36.4702434596	0.00217534470049	7.62182925116e-06
-81.1060354924	36.47043106	0.00208413157862	7.65517381823e-06
-81.1059010924	36.4706186603	0.00197338691156	7.69090144513e-06
-81.1057666918	36.4708062604	0.00184596201923	7.72745451824e-06
-81.1056322904	36.4709938604	0.00170535863933	7.76462946715e-06
-81.1054978885	36.4711814602	0.00155359910231	7.79869561492e-06
-81.1053634859	36.4713690598	0.00139421948372	7.8296885204e-06
-81.1052290826	36.4715566593	0.00123033770313	7.85654196993e-06
-81.1050946787	36.4717442586	0.00106544516833	7.87900354781e-06
-81.1049602741	36.4719318578	0.000901814065788	7.89513958652e-06
-81.1048258689	36.4721194568	0.000742817410281	7.90503064007e-06
