-81.144290465	36.4632814776	-0.0786940480459	-0.00381767475684	-0.0577821727187	9.16204390325e-05	0.00136920716145	8.60212925897e-05
-81.1419482179	36.4632824415	-0.0825207359137	0.0184750500383	-0.0620001065601	6.38416440616e-05	0.000747545761182	5.27487879674e-05
-81.1396059708	36.4632833595	-0.0859120023694	0.0469029184682	-0.0654512258255	4.74837185799e-05	0.000438790086571	3.69366591914e-05
-81.1372637235	36.4632842315	-0.0887758562406	0.0764769552736	-0.0683575138937	3.83415480376e-05	0.000302752992305	2.88107541942e-05
-81.1349214761	36.4632850575	-0.0910284700178	0.101662592532	-0.0708497917664	3.35281656465e-05	0.000249592135456	2.49492260334e-05
-81.1325792286	36.4632858376	-0.0925972688143	0.118051677934	-0.0729584086499	3.1154804737e-05	0.000237060955404	2.38451755719e-05
-81.1302369811	36.4632865717	-0.093423793466	0.123645180846	-0.0746923314853	3.00493736618e-05	0.000255298990125	2.49045375036e-05
-81.1278947334	36.4632872598	-0.0934662225034	0.119253852691	-0.076128321745	2.95274619241e-05	0.0003044196818	2.79521634801e-05
-81.1255524857	36.463287902	-0.0927014479771	0.107920433099	-0.077407588018	2.92192794726e-05	0.000373782613203	3.19572061726e-05
-81.1232102379	36.4632884982	-0.0911266152286	0.0936926990149	-0.0785899617348	2.8947794653e-05	0.000437313496056	3.49689975246e-05
-81.1208679901	36.4632890485	-0.0887600559895	0.080310563094	-0.0794268367651	2.86483270056e-05	0.000468916437996	3.56654649715e-05
-81.1185257422	36.4632895528	-0.0856415667862	0.0703082486697	-0.0792158340341	2.83180441892e-05	0.000462072700182	3.45200212288e-05
-81.1161834942	36.4632900111	-0.081832009466	0.0647437041696	-0.0769096699647	2.79847694329e-05	0.000432937878669	3.31685825778e-05
-81.1138412462	36.4632904234	-0.0774122365647	0.0634408284402	-0.0715300723315	2.76871603553e-05	0.000404614081896	3.27425220689e-05
-81.1114989981	36.4632907898	-0.0724813699946	0.0654487022447	-0.0627342813906	2.74616732291e-05	0.000389630083112	3.31362165497e-05
-81.10915675	36.4632911102	-0.0671544859434	0.0694521297101	-0.0512236569115	2.7334691895e-05	0.00038571588568	3.38263299334e-05
-81.1068145019	36.4632913847	-0.0615597808373	0.0740346127564	-0.0386993495685	2.73199677014e-05	0.000383561762321	3.45683863803e-05
-81.1044722537	36.4632916132	-0.0558353117881	0.0778525384241	-0.0272901398297	2.74219763154e-05	0.000376289561281	3.48712846569e-05
-81.1021300055	36.4632917957	-0.0501254193576	0.0798189073199	-0.0186913112722	2.76445922915e-05	0.000364113380692	3.37472820525e-05
-81.0997877573	36.4632919323	-0.0445769502188	0.0793137458878	-0.013462811339	2.80027820525e-05	0.000353090795942	3.08240056135e-05
-81.0974455091	36.4632920229	-0.0393354021122	0.0763277699248	-0.0108859024779	2.85329524807e-05	0.000349523157155	2.70600020239e-05
-81.0951032609	36.4632920675	-0.0345411133851	0.0714137203835	-0.00947577185929	2.9296543487e-05	0.000355266063408	2.37627444681e-05
-81.0927610126	36.4632920662	-0.0303256145932	0.0654072792771	-0.00786973442464	3.03718396238e-05	0.000370173224771	2.17822312284e-05
-81.0904187644	36.4632920189	-0.0268082506004	0.0590310254819	-0.00559321763967	3.18314113912e-05	0.000399284778675	2.23206867441e-05
-81.0880765162	36.4632919256	-0.0240931689606	0.0525991679853	-0.00328649357594	3.37068555873e-05	0.000452820474354	2.72512008707e-05
-81.085734268	36.4632917864	-0.0222667548573	0.0460114411096	-0.00229985112165	3.59482897088e-05	0.000533021713754	3.70788334968e-05
-81.0833920198	36.4632916012	-0.0213955753552	0.0390636731305	-0.00392555599619	3.83920817662e-05	0.000620102640979	4.88540902721e-05
-81.0810497716	36.4632913701	-0.0215248770279	0.0319035760771	-0.0087112128968	4.0755545614e-05	0.000676489929065	5.72953828872e-05
-81.0787075235	36.4632910929	-0.0226776620045	0.0253487537842	-0.016201708818	4.26801763559e-05	0.000672028615316	5.84373996887e-05
-81.0763652754	36.4632907698	-0.0248543488812	0.0208359864801	-0.025174560952	4.38444761434e-05	0.000609334322852	5.23546015462e-05
-81.0740230273	36.4632904008	-0.0280330074307	0.0199636420486	-0.0341588477113	4.41624692589e-05	0.000523681507026	4.29271146978e-05
-81.0716807793	36.4632899858	-0.0321701401478	0.0238141833517	-0.0419224954163	4.40748422619e-05	0.000453834778758	3.49795467554e-05
-81.0693385313	36.4632895248	-0.037201969788	0.0323738589267	-0.047708279528	4.49266251612e-05	0.000412402801998	3.05927245025e-05
-81.0669962834	36.4632890178	-0.0430461804429	0.0443313198105	-0.0511971515982	4.94099997032e-05	0.000396177255289	2.83165046322e-05
-81.0646540356	36.4632884649	-0.0496040504855	0.0573602658134	-0.0523353042079	6.2035175438e-05	0.000447169546373	2.90470137579e-05
-81.0623117878	36.4632878661	-0.0567629089199	0.0687717364143	-0.0511915317418	8.95786947286e-05	0.000718631867158	4.56219449486e-05
-81.0599695401	36.4632872212	-0.0290900864373	0.0702588495124	-0.034621141609	6.49488703999e-05	0.000537511764463	6.22217697803e-05
-81.0576272924	36.4632865304	-0.0383417643665	0.0606366008884	-0.0464066608359	4.85252423011e-05	0.000320052049035	3.69657800809e-05
-81.0552850449	36.4632857936	-0.0470942268197	0.0481751292545	-0.0557964112497	3.89814426913e-05	0.000245479644313	2.77864128951e-05
-81.0529427974	36.4632850109	-0.0549110995369	0.0375005836829	-0.0617026694504	3.42882962626e-05	0.000226300545268	2.50649361844e-05
-81.05060055	36.4632841822	-0.0613761622021	0.0322709869842	-0.0636012719937	3.32668209429e-05	0.000218506503388	2.43545618863e-05
-81.0482583028	36.4632833075	-0.066109699636	0.0341296781622	-0.061603904636	3.56114528235e-05	0.000211573238281	2.38814590857e-05
-81.0459160556	36.4632823869	-0.0687833002725	0.0423832938429	-0.0563666555469	4.19656759802e-05	0.000246856750918	2.54224932606e-05
-81.0435738085	36.4632814203	-0.0691324860974	0.0544522170009	-0.0488874911765	5.4068997874e-05	0.000456428386123	4.1095225726e-05
-81.1442916795	36.4651620283	-0.0620003258115	-0.0335536634758	-0.0530941893741	6.26112369245e-05	0.000767113859626	4.32984507789e-05
-81.1419493759	36.4651629923	-0.0648860563486	-0.014555477655	-0.0566593807816	4.09883032258e-05	0.000332903960063	2.17686766806e-05
-81.1396070722	36.4651639103	-0.0674759757811	0.0116503488266	-0.0591918302666	2.89218928551e-05	0.000159877230284	1.43184427629e-05
-81.1372647683	36.4651647824	-0.0696783467669	0.039843068167	-0.060968222924	2.26285455711e-05	0.000104459374978	1.12810185284e-05
-81.1349224644	36.4651656085	-0.0714070783707	0.064153769106	-0.06233573451	1.95971623835e-05	9.10273380681e-05	1.01752674989e-05
-81.1325801603	36.4651663886	-0.0725851508472	0.0798960009894	-0.0636388764363	1.82571790989e-05	9.21771663801e-05	1.00778215646e-05
-81.1302378562	36.4651671227	-0.0731478767693	0.0849670179127	-0.0651525508862	1.76924321912e-05	0.000105064156886	1.05465571618e-05
-81.127895552	36.4651678109	-0.0730458615169	0.0802801625681	-0.0670094751171	1.74134593572e-05	0.000132509995071	1.16811383828e-05
-81.1255532477	36.4651684532	-0.0722475347616	0.0691276738374	-0.0691128471435	1.71900078489e-05	0.000170024323807	1.33014319937e-05
-81.1232109434	36.4651690494	-0.0707411393226	0.0558366695664	-0.0710502620951	1.69373703337e-05	0.000203299360876	1.46385115762e-05
-81.120868639	36.4651695997	-0.0685360840203	0.0443294208607	-0.0720625238556	1.6645314763e-05	0.000217738747792	1.50237619957e-05
-81.1185263345	36.465170104	-0.06566359195	0.0371271366067	-0.0711436371693	1.63369742795e-05	0.000210176079322	1.45199705453e-05
-81.1161840299	36.4651705624	-0.0621766037706	0.0350285136897	-0.0673211445136	1.60462668033e-05	0.00019000061717	1.37526362124e-05
-81.1138417254	36.4651709748	-0.0581489257666	0.0373557575814	-0.0600744219721	1.58054762076e-05	0.000169533419648	1.31819870524e-05
-81.1114994207	36.4651713412	-0.0536736431255	0.0424785990712	-0.0497268771696	1.56381842924e-05	0.000155308909722	1.2785906088e-05
-81.1091571161	36.4651716616	-0.0488608485871	0.0483562179449	-0.0375784561576	1.55558621722e-05	0.000147584832835	1.25428742208e-05
