X,Y,losA_mean,losA_var
-849.7671899551204,-222.4000577968368,-0.006265786054681706,8.897685291803118e-06
-837.7189971840361,-201.5839737079408,-0.0065144576757990465,8.843530524998135e-06
-825.6708044129517,-180.7678896190448,-0.006736902390612483,8.787732839033617e-06
-813.6226116418675,-159.9518055301487,-0.006932855596058014,8.731030913328412e-06
-801.5744188707832,-139.13572144125268,-0.007102323868436129,8.674138422371047e-06
-789.5262260996988,-118.31963735235689,-0.007245583256052544,8.617714308521863e-06
-777.4780333286144,-97.5035532634607,-0.007363175137994945,8.562357292600678e-06
-765.42984055753,-76.68746917456471,-0.007455899705988256,8.508591334733281e-06
-753.3816477864458,-55.8713850856686,-0.0075248071487803644,8.45686211342239e-06
-741.3334550153614,-35.0553009967726,-0.007571186639453699,8.407527748501993e-06
-729.2852622442772,-14.2392169078766,-0.007596553246559383,8.360863135501055e-06
-717.2370694731927,6.5768671810193,-0.007602632909330782,8.317057767979214e-06
-705.1888767021084,27.3929512699153,-0.007591345634564699,8.276220300975086e-06
-693.140683931024,48.2090353588113,-0.007564787089520145,8.238389718659455e-06
-681.0924911599398,69.0251194477074,-0.007525208779335761,8.20354054407593e-06
-669.0442983888554,89.8412035366034,-0.0074749970101046365,8.171590736071092e-06
-656.996105617771,110.6572876254994,-0.007416650849890537,8.142419508146912e-06
-644.9479128466867,131.4733717143954,-0.007352759307841135,8.115877500316522e-06
-632.8997200756023,152.2894558032914,-0.007285977958604355,8.091796303181405e-06
-620.851527304518,173.1055398921875,-0.0072190052431886365,8.070004860699717e-06
-608.8033345334337,193.9216239810834,-0.00715455867928963,8.050337030882595e-06
-596.7551417623494,214.7377080699795,-0.007095351213981076,8.03264733439436e-06
-584.706948991265,235.5537921588755,-0.0070440679488558144,8.016817075331748e-06
-572.6587562201809,256.3698762477714,-0.007003343462878828,8.002762253907586e-06
-560.6105634490963,277.1859603366676,-0.006975739951473846,7.990443783026545e-06
-548.5623706780119,298.0020444255636,-0.006963726390846907,7.979868413939808e-06
-536.5141779069277,318.8181285144595,-0.006969658925528845,7.971094321098417e-06
-524.4659851358433,339.6342126033556,-0.006995762664345068,7.964235355221286e-06
-512.417792364759,360.4502966922517,-0.007044115054921196,7.959457031716955e-06
-500.36959959367465,381.26638078114763,-0.007116630990487746,7.956978835823574e-06
-488.3214068225903,402.0824648700436,-0.007215049785349217,7.957072758641551e-06
-476.27321405150593,422.89854895893967,-0.007340924135550306,7.960061011401506e-06
-464.2250212804216,443.7146330478356,-0.007495611162135929,7.966311490023927e-06
-452.1768285093372,464.5307171367316,-0.007680265612491383,7.976241148108136e-06
-440.128635738253,485.34680122562764,-0.007895835274447649,7.99029837056183e-06
