-81.0485452145	36.4955092218
-81.1393825435	36.4748558539
-81.096043044	36.5137633549
-81.0539164836	36.4918517477
-81.1407409587	36.4999286879
-81.0617720322	36.5031075233
-81.0994938361	36.5057981335
-81.0913409611	36.5096880991
-81.1102155567	36.4965356508
-81.0674844568	36.5175363285
-81.0871749389	36.4731971598
-81.0822855152	36.5029267036
-81.0614158184	36.5082018244
-81.0642980473	36.4816217505
-81.1132969907	36.5020920601
-81.0576250202	36.4916224576
-81.0657853085	36.4667108642
-81.1046498343	36.4863755739
-81.103383878	36.497184601
-81.1435670677	36.5018055868
-81.1308015057	36.4925484884
-81.1302212118	36.4895850233
-81.1435477777	36.4715199953
-81.0992148272	36.4897755645
-81.0882162579	36.4829133182
-81.0858743446	36.512558944
-81.1439918082	36.5140307455
-81.0671312456	36.5054172368
-81.078573944	36.4667536779
-81.1157239225	36.4832000303
-81.1107204795	36.4736787018
-81.1279214872	36.4730073012
-81.1287741869	36.5160735533
-81.1167164082	36.4737508917
-81.1152157334	36.489032936
-81.0801346407	36.4857923748
-81.0931248842	36.4737530792
-81.1377591542	36.511161957
-81.1347041392	36.5158864457
-81.0539256977	36.4739616945
-81.0817073679	36.497369569
-81.1410813052	36.4892106926
-81.0817808823	36.5149417204
-81.1439351642	36.4661671284
-81.0939321156	36.4875302456
-81.1089393593	36.4990712628
-81.1132303571	36.5120553179
-81.0875031481	36.4664659479
-81.1164709042	36.5054258012
-81.1264526372	36.510609714
-81.1374776268	36.504771562
-81.1214378718	36.4777164142
-81.0967910651	36.5111911915
-81.0443573936	36.4895801943
-81.0918040565	36.5150598279
-81.1076483014	36.5156147622
-81.0535565663	36.477821323
-81.0449804259	36.4981964824
-81.1125093563	36.4857975153
-81.1064345989	36.4768532719
-81.0902070302	36.4890347618
-81.1303765361	36.4953155208
-81.0474952328	36.4754021103
-81.0707808078	36.4828272001
-81.0881918836	36.4962586677
-81.1407501537	36.5152217331
-81.1239495011	36.5065706959
-81.0653523875	36.4840642168
-81.0913418949	36.482366348
-81.0814314679	36.4655998125
-81.0917882531	36.4976294348
-81.0746443159	36.4699271555
-81.0506900162	36.5114719101
-81.1006270394	36.4857004437
-81.0944910388	36.5092250483
-81.1267951609	36.4754066653
-81.0724887016	36.5152289544
-81.1371503199	36.4684781746
-81.0472767638	36.4868028785
-81.0806167749	36.5098727442
-81.1007195809	36.4814705224
-81.0950039703	36.4927241228
-81.102152088	36.5155191632
-81.0975060289	36.5160964856
-81.0843718379	36.4876451862
-81.0960421319	36.4790322158
-81.1218071557	36.5114765312
-81.0764315268	36.4641564303
-81.1025091317	36.5123451123
-81.0507015852	36.4906964288
-81.0542796584	36.4803099035
-81.0689488277	36.4915328369
-81.0755966953	36.4837542031
-81.1049583258	36.4947764481
-81.120728194	36.4915669379
-81.11608608	36.5005128963
-81.0907160582	36.5039774759
-81.1039325946	36.4650229607
-81.065356954	36.4716565872
-81.1185438296	36.4687492536
-81.1128738227	36.5155179486
-81.1322996774	36.4781925375
-81.1416292884	36.4765220419
-81.0667828877	36.4797363113
-81.0964325476	36.4745454976
-81.0635624294	36.4935858912
-81.1178772986	36.515517052
-81.1356257971	36.5067171574
-81.0843743123	36.4676399874
-81.0815231383	36.4908864204
-81.0989328403	36.472525572
-81.1339345607	36.4661708936
-81.0939583465	36.4690296277
-81.090136408	36.5119108472
-81.088929537	36.5013804782
-81.1435727362	36.5106967403
-81.0907165821	36.4915698864
-81.1328432749	36.5004202091
-81.0727268878	36.478752444
-81.1310428057	36.4643004208
-81.11429721	36.4918567541
-81.0975037409	36.4653118727
-81.1014380568	36.491998235
-81.0617783682	36.4878144442
-81.1039608568	36.4815324664
-81.1406530751	36.5087529786
-81.1368772323	36.4659655707
-81.1017145093	36.4775500777
-81.1107268681	36.5033992519
-81.0872903065	36.4779206449
-81.1269078362	36.48486248
-81.1007903536	36.4999632588
-81.1035760387	36.4699283409
-81.0922916256	36.4645840076
-81.0845789779	36.4979255268
-81.1218831271	36.4845859715
-81.1046479786	36.4728137488
-81.0768897292	36.5002400732
-81.1214447922	36.4973377502
-81.0439303844	36.5054174106
-81.1428727283	36.4805950555
-81.0556200199	36.4720798098
-81.0728525273	36.4915680575
-81.0810734916	36.4705051249
-81.0625018884	36.465596318
-81.0860694855	36.5155191781
-81.139301766	36.4829048593
-81.1378827292	36.5005068703
-81.1307396959	36.5077229905
-81.0585507633	36.5146485312
-81.1093793261	36.4837546891
-81.1085429556	36.4687508912
-81.1056087797	36.5083909413
-81.1143104966	36.4808827879
-81.0946468015	36.5068630016
-81.0710648458	36.495895959
-81.0953614032	36.5010920297
-81.0874988812	36.5175390984
-81.1226404726	36.46624768
-81.1169028205	36.4778259785
-81.1253637758	36.469058954
-81.0513292194	36.4863412484
-81.1111675298	36.5078345754
-81.1131103899	36.4967203591
-81.1336646001	36.4760618729
-81.1188535779	36.4963488366
-81.0964592149	36.4893126462
-81.1082239366	36.4947431207
-81.0476897594	36.4931935753
-81.0744803464	36.5033886479
-81.077139525	36.4933000334
-81.053524422	36.4951406416
-81.0654075675	36.4867159173
-81.0700000638	36.4728118106
-81.1207210595	36.4707913834
-81.1338639586	36.5036614326
-81.0439486219	36.4770767874
-81.1185424283	36.4643036459
-81.0464109266	36.5016210494
-81.1106305077	36.4876444158
-81.0914308679	36.499937816
-81.0972925004	36.4812549869
-81.0781194902	36.4890337654
-81.0754142009	36.4722697431
-81.1245841149	36.4639317832
-81.1081326605	36.5040378368
-81.0539376883	36.5020870059
-81.1385711968	36.5134771974
-81.1085511126	36.5123732432
-81.0460140239	36.50680751
-81.1439470128	36.4846343008
-81.0446156013	36.5100268105
-81.0652033665	36.4754167089
-81.0931942711	36.478661721
-81.1032230975	36.5057084541
-81.1383904244	36.4808762599
-81.0849988489	36.5022458916
-81.0713400988	36.4705093258
-81.1207343434	36.5094569406
-81.0584652276	36.4772671873
-81.1039635255	36.5023711651
-81.1275145449	36.4869484408
-81.1346712073	36.5088759072
-81.0615114846	36.5009778049
-81.0814509805	36.5076500466
-81.0680071719	36.4681932335
-81.1282308419	36.4909879236
-81.0597706059	36.5098685842
-81.0844892976	36.4737526748
-81.1328859923	36.51205053
-81.0839284652	36.4898382129
-81.071418963	36.5068608663
-81.0853558904	36.5048428528
-81.0985769363	36.494455332
-81.0664343488	36.4643029849
-81.1115346101	36.492275027
-81.0830998089	36.4765310489
-81.0560294212	36.4870838342
-81.0703527877	36.4875279025
-81.1371810329	36.4711519807
-81.1182027225	36.4885692131
-81.0664206497	36.4938751348
-81.0478390886	36.4979090741
-81.0975052613	36.4990721466
-81.1325153252	36.4852156366
-81.0932174192	36.5045546151
-81.0507134633	36.4693437752
-81.1157306931	36.5074381205
-81.0538206744	36.5044022546
-81.0743685355	36.4876439598
-81.0793729546	36.4729186355
-81.0614120523	36.51718556
-81.0735325877	36.4965349972
-81.1210573793	36.507091941
-81.048927217	36.5156997948
-81.0696343764	36.4999353556
-81.064274584	36.4999341406
-81.1350218696	36.4961796601
-81.1092911168	36.4707933952
-81.1389490254	36.4906958184
-81.0885400562	36.4851448036
-81.1159741173	36.4686571238
-81.0864546736	36.4998707025
-81.088934555	36.4716227675
-81.1281329946	36.4801387513
-81.0789264175	36.4909918816
-81.11480286	36.5037590114
-81.1233071778	36.5154267112
-81.1253670312	36.477138347
-81.1182104199	36.5132976907
-81.13229749	36.4737469374
-81.0895807061	36.5082061924
-81.1263570476	36.496717502
-81.0577055671	36.4679127074
-81.0814297929	36.4953319858
-81.0439518376	36.472075487
-81.0553589384	36.4650171188
-81.1282347787	36.4999329319
-81.1064644684	36.5001481389
-81.137517335	36.4860795647
-81.0617746628	36.4967594575
-81.123939726	36.4811784064
-81.0489338214	36.5043080108
-81.0553365759	36.5100307669
-81.0485695476	36.4707857279
-81.1421684491	36.4970426348
-81.131475939	36.4984758104
-81.1193110804	36.4789368885
-81.0491897467	36.5022704375
-81.088571949	36.5051315907
-81.1243088759	36.5117644697
-81.1218143735	36.486623485
-81.0569734507	36.4982906176
-81.1268924521	36.5032005933
-81.0860717219	36.4935895101
-81.1107263095	36.5008023166
-81.0585554341	36.4825463462
-81.1028639754	36.4901268577
-81.0914318871	36.4690630475
-81.0589136202	36.5025296202
-81.1025089106	36.5103252768
-81.1189449349	36.5013779781
-81.0778490691	36.5175381821
-81.0507161903	36.464438425
-81.1364781339	36.4981962854
-81.0517677764	36.5010845628
-81.1014595086	36.4740306995
-81.0827080878	36.4637499338
-81.1343908002	36.4923621782
-81.0685299102	36.4979232795
-81.0728231539	36.4653230719
-81.1370200977	36.5150520908
-81.1064357977	36.4843555568
-81.1072948393	36.4804207422
-81.0751356681	36.4752334258
-81.0826354474	36.4855147904
-81.1100553616	36.5058897956
-81.1411087677	36.5172414257
-81.1140298388	36.4699540972
-81.0996483165	36.487530112
-81.0564260991	36.4739625079
-81.0776989519	36.5068160471
-81.0994009854	36.5028344265
-81.1198624491	36.4659704646
-81.0973626173	36.4968144583
-81.0775413908	36.4851437314
-81.0565143334	36.4898624064
-81.100007139	36.5077284965
-81.1248041622	36.4934764354
-81.0797654952	36.478475642
-81.0718946635	36.4742140887
-81.107292277	36.4654168313
-81.1256438247	36.508202207
-81.1160791185	36.4759862283
-81.1268118327	36.5149378336
-81.1381313913	36.4731892224
-81.0760303605	36.5109835353
-81.0768657501	36.5040374435
-81.0672739844	36.5134825302
-81.0672753217	36.509592653
-81.0969912975	36.4764388928
-81.0647729548	36.5118148536
-81.1014358442	36.4688441481
-81.0732119672	36.4834887463
-81.0615270635	36.4636534344
-81.1300261888	36.5103201404
-81.0803536583	36.5016683539
-81.0610718988	36.4687699827
-81.1368048872	36.4898309601
-81.1260932437	36.5057044939
-81.0571257318	36.5051260156
-81.0764538725	36.4818094419
-81.1289599086	36.4654124514
-81.1150168432	36.5106122769
-81.1110524897	36.5112615183
-81.1350162402	36.4855033524
-81.0691068484	36.5042211915
-81.0937498886	36.4965366571
-81.1225188311	36.5031084676
-81.0660584857	36.5074368275
-81.0539209431	36.483195277
-81.0964354356	36.4699557531
-81.111079388	36.4814694894
-81.1410717807	36.4734659211
-81.0471126366	36.5175300606
-81.0500172772	36.5132920393
-81.1142902881	36.4653101994
-81.1329261801	36.4809707838
-81.0867890568	36.4638689553
-81.1100095836	36.4907032108
-81.1305191408	36.4830091037
-81.0840215134	36.510799102
-81.0489265299	36.4768935002
