X,Y,u,u_sigma,lx,ly,lz
-2.8326296590216837,2.309744955183588,-0.013911886860297238,5.3412737161694164e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.6998371745241463,2.309744955183588,-0.018671942323147166,9.776423704762776e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.8990259012704525,2.720842737895814,0.0037169552326482796,9.669195619137632e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.8990259012704525,3.3785991902353754,0.008455745321473796,6.850135579005864e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.8990259012704525,4.026078198007131,0.003511845502273985,5.917913409737029e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.3678559632803027,-1.2256959761415547,-0.00018425593986526185,0.003100100637970872,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.3678559632803027,-0.5679395238019933,-0.00859249549684112,0.0031403296957547705,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.3678559632803027,0.08981692853756795,-0.02437450081929528,0.0015046101880131786,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.5006484477778406,0.583134267792239,-0.04160726081034972,0.0005252845367251432,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.2350634787827652,0.583134267792239,-0.03583392221669865,9.235146683955953e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.5006484477778406,0.91201249396202,-0.0523712442188202,0.00011836777778904171,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.2350634787827652,0.91201249396202,-0.04394962520933461,9.8006860933827e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.5006484477778406,1.2408907201318007,-0.05030841148488507,0.00096991967891404,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.2350634787827652,1.2408907201318007,-0.04220023130151027,0.0008080094054121661,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.567044690026609,1.4875493897591359,-0.04906403949277872,0.0001970606586207589,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.4342522055290714,1.4875493897591359,-0.05148351581399427,0.00015816122014668024,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.567044690026609,1.6519885028440262,-0.04992895009990921,0.0001186747521239113,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.4674503266534558,1.610878724572804,-0.04790063417606149,0.0001725602633882238,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.4010540844046875,1.610878724572804,-0.05122424981009757,0.00011492793162060826,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.4674503266534558,1.693098281115249,-0.04146572512508523,9.219014869001265e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.4010540844046875,1.693098281115249,-0.055218976021175634,0.00011804975084227397,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.2350634787827652,1.5697689463015814,-0.034246496878883176,0.0034753172589114673,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.567044690026609,1.8164276159289166,-0.040920989279237374,6.452048051687469e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.484049387215648,1.7547629485220828,-0.03083165249144486,7.601779839523962e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.450851266091264,1.7547629485220828,-0.037268331344706175,9.854516808577075e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.484049387215648,1.7958727267933055,-0.03401903025334578,7.247617858933729e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.450851266091264,1.7958727267933055,-0.03900172752092441,8.917894600510608e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.4010540844046875,1.7753178376576944,-0.031142334461717477,0.00010121799476017845,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.4674503266534558,1.8575373942001392,-0.035130345965096385,9.328572460616656e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.4010540844046875,1.8575373942001392,-0.04166998032840851,0.00011138212776160305,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.6002428111509936,1.9397569507425847,-0.039701248565894444,7.053076026382061e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.5338465689022245,1.9397569507425847,-0.041917160932377844,8.964852570750808e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.6002428111509936,2.0219765072850295,-0.019796345290216812,8.838247582354419e-05,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.5338465689022245,2.0219765072850295,-0.025863032403205786,0.00012932801401427203,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.4342522055290714,1.980866729013807,-0.03680575525605334,0.00011218744041340381,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.3014597210315344,1.8164276159289166,-0.030276813228108185,0.0041640010133016285,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.1686672365339965,1.8164276159289166,-0.016897433434459982,0.006398458673819954,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.3014597210315344,1.980866729013807,-0.029772720680671272,0.00011420667067694113,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.1686672365339965,1.980866729013807,-0.010014954310802677,0.0034915870853312065,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
-2.5006484477778406,2.2275253986411427,-0.02264135483830742,0.0029465056712782494,-0.7589003052246562,-0.11010280211375503,0.7704798662775446
