X,Y,losD_mean,losD_var
23267.359394138963,-42414.47954134329,-0.0033081484650400034,8.40000718213975e-06
-34847.65177615608,-14284.118169980577,-0.008017704377985567,4.983947622964402e-06
-13831.891279149024,-50867.44527362469,0.0024775946141825673,1.4838076301552515e-05
-13789.001972012273,55926.30758448793,-0.01952192302329772,3.090201877345916e-05
8899.441503328002,-45786.427620340786,-0.002757554544012264,8.211678321446992e-06
-16919.921392994955,32276.479961930116,0.0029655191342530694,9.759804484513876e-06
-38235.90703995926,1975.13832052792,0.0044409035588597705,5.780074542775984e-06
-9285.624722653614,30983.13001382148,-0.00481682401204951,5.97348936941141e-06
-34976.31969756633,-57.2687407856428,-0.0011683277047946933,1.887445490944853e-05
-34761.873161882584,-6708.782759630027,-0.01638899634719541,1.1088491924428363e-05
-25926.675891712264,-38950.14932319517,0.013033332609887508,2.6298225898349917e-05
-29057.59531269495,-34608.188783116195,0.008415152093362254,1.2400027046406469e-05
-36649.00267589954,3176.106129485932,-0.016441181738961537,2.6393949435889164e-05
-13360.10890064478,59575.40208093728,-0.009179317857323321,9.37307002157407e-06
31544.995671531527,30197.88183104124,0.0011488387833802007,3.045236091557742e-05
-26612.904805900256,-42091.14205431613,-0.02539801182985242,6.367636845022386e-06
-22709.977856456084,-26201.4141204101,-0.0016363211857427441,2.1015428432112193e-06
-27985.36263427622,-24769.490963575543,-0.002810854988589789,1.042804858034729e-05
-38536.132189916505,1697.9919030760723,-0.005649706415104093,2.915820638400237e-05
-23010.203006413332,-31282.431773694003,-0.007462886225539741,1.2459370866391148e-05
-40208.81516824971,64748.801873371805,0.004857672348390689,2.229581805959348e-06
-36906.33851872003,9596.664800453778,0.0008193049630301763,9.725135365155716e-06
-42010.16606799318,5762.80602570319,-0.005144822178175482,2.9580422166445698e-06
-30301.38521966068,-30450.992521338456,-0.01261556463940093,3.885178582350419e-06
-30001.16006970343,40590.87248548559,0.0020833651333215814,6.88329646161396e-06
-42053.05537512993,32368.862101080736,0.0020749310459159086,3.2931925413473005e-05
-17734.81822859319,58282.052132828656,-0.01499337682424964,4.676328254329337e-06
-9542.960565474114,-6939.738107506571,0.0037689928151701116,3.9733278830804854e-05
-10014.742943978352,-38903.95825361986,0.006852562623245765,9.363030258944115e-06
-27985.36263427622,50337.18816587564,-0.004198575122857043,1.4648328604478674e-05
-13917.66989342252,62531.630533757,-0.013701848800415455,4.689579377661104e-06
-33518.083254916855,9365.709452577232,-0.01343703210020205,5.92135712039534e-06
-35876.99514743806,-19919.428658168184,-0.009852890695504197,1.3127689953727417e-05
27041.618422172884,-40382.072480029725,0.0023488307106192246,6.818597002246402e-05
-38278.79634709601,1420.845485624217,0.0025956695785026842,4.799372642794593e-06
-50974.03125957374,27842.137282700533,-0.017012881287346793,5.704328817253602e-05
-55734.744351752895,13615.287853505588,0.008833442028500147,7.355497634458863e-06
-16362.360400217212,-28002.86583384712,-0.018806919371533403,1.4012658032698478e-05
-37635.45674004477,-2135.866871674516,0.011158823265115305,3.0441113631864682e-05
-22109.527556541594,-30266.22824303722,0.007881905622533615,1.5138443674352186e-05
-16576.80693590096,61469.23593352491,0.006846097743206112,6.650908755746597e-06
18678.203530506806,-42414.47954134329,0.019359501792686022,1.2624489559597408e-05
-6111.815994534183,-8833.571960094203,-0.012947387857328543,9.544496529483232e-05
-27770.916098592475,-22552.31962396075,0.002739188846824332,5.034020968457455e-06
-24940.22182756704,-41167.320662809965,0.0029505863208548963,3.82614377141194e-06
-51788.92809517198,30936.938944246176,-0.0014098640063542204,0.0001053180670826834
-27084.687184404498,-35301.05482674582,0.0036909718280639684,3.0190243093506527e-05
-13317.219593508033,57820.14143707557,0.008472701888933934,4.228528722904039e-05
879.1410687559255,-49112.18462976299,-0.006282333831671778,4.1293306753273986e-06
-45355.53202465961,54494.38442765337,-0.011871958765400311,7.7020972988332e-06
-32531.629190771633,30244.072900616557,-0.008478541470775126,5.294175165013811e-06
-42610.61636790767,2852.768642458774,-0.015625920798877282,8.909776791571078e-06
-39093.693182694245,11351.925444315484,0.0013341564951039845,1.2428410724578838e-05
-20565.512499618628,-47772.64361207904,0.008432794751504241,2.0399465565397797e-05
-579.0953738935495,-43615.4473503013,0.016808916624614142,4.225517127855108e-05
49515.61536182941,-17378.919831526226,-0.005857747391244769,1.7790776022550186e-05
-16019.24594312322,59667.78422008789,0.0031287047691905528,8.843564617951599e-06
-32617.407805045124,17033.427002078395,-0.010939930551909682,5.067656163905881e-06
-30430.053141070926,-28372.394390449586,-0.004011388796683835,3.6484966217919786e-05
-34718.983854745835,820.361581145211,0.009413822037217981,9.211005877462061e-06
-10700.971858166333,-23291.37673716568,0.002553852686023151,8.086187358103644e-06
-42910.841517864916,57589.18608919903,0.01011059105940608,2.8855764060179316e-05
22666.909094224473,-17840.830527279308,0.0018180807696392097,1.565471272666479e-05
