X,Y,losA_mean,losA_var
-35619.51690742072,27960.455615894847,0.013088146648752352,6.932745604975035e-05
-17391.590829967994,-37707.068710400315,-0.020638030731000657,3.664291437949487e-05
-9757.306496352498,-2010.1655428713711,0.0007688040719744005,7.701616277267212e-06
-33217.71958897989,-8244.424181443697,-0.0057154366653403834,7.042187964147993e-06
25068.754621039545,-3718.8142067763843,-0.010530878245744363,5.73515208143937e-05
-23653.41955304587,-36875.83422525734,0.003367472218459691,8.939006946016177e-06
-30815.922270539064,-17480.36290525455,-0.011029985597295618,5.4795192293637795e-06
-28885.906568220536,5978.921453225012,0.008965914822823749,3.620405549283341e-05
31673.697246751828,-39738.97522963871,0.021193434179806462,3.960788520792727e-06
-23910.754980021677,-18727.214632969015,0.005730258840751356,1.0413997935380178e-05
-35490.84919393282,-1317.4701385855587,-0.01023037555153061,6.078015482266589e-06
-44411.810662427335,33963.8157863719,0.006268374938893741,6.4670571672007905e-06
-38321.538890666656,-4919.486240871796,0.0026432896308609746,1.1985988498387888e-05
-40852.00392259539,10596.890815130444,0.018128030323400057,7.542105555749225e-05
-37292.19718276344,27591.018066942408,-0.011831745661304292,8.92718756228585e-06
-20308.05900236043,-38676.84227640046,0.06675283826249101,1.5271323303868462e-05
-10657.980490767803,-24176.418480017415,-0.015198840568915406,1.5742052963303224e-05
-37892.64651237365,9350.039087415971,0.053328281218331164,1.8623884533015275e-05
-11129.762106890114,-6212.517662205311,-0.002538960806549791,4.7605192497845645e-06
-33989.7258699073,26344.166339227937,-0.005437393970335678,5.427430347136938e-06
-9628.638782864597,-22652.48859058863,-0.0016719616459059047,5.078221199762355e-06
24725.640718405146,-53777.602089831205,-0.002459775301179869,8.26344372230077e-06
-23396.08412607007,19648.11076446507,-0.0024186010633362467,1.6175898670303456e-05
-13059.77780920864,-32765.841493161515,0.005775378969478295,3.232698779326679e-05
-23910.754980021677,-16972.38627544496,-0.016415971504788775,1.0764068132634041e-05
6454.8254031231045,27452.47898608524,-0.0029492050048944775,7.963235996401425e-06
-3538.3670111039173,-22052.152573540923,0.060062377857954534,7.696073038212069e-06
-30043.91598961165,11058.687751320984,0.002495359927083139,9.333326317003531e-06
-7698.623080546072,-23068.10583316012,0.008427678661946006,3.0000639610586897e-05
-22752.745558630562,-27362.817339732166,0.03534983916515035,7.68877715028141e-06
-36691.74785315324,-17757.44106696888,0.020438338808311845,1.1536004613882746e-05
-36434.41242617744,17708.5636324648,-0.004593890166571584,7.797866186631488e-05
-39779.77297686288,19186.313828274528,0.010957435846194255,3.1830111079218853e-05
-21294.51147243434,-41124.36603821033,-0.005864371473634947,4.33322836027224e-05
-41452.453252205596,3900.8352403675744,-0.017167011764873875,9.751653030891944e-06
-8427.740123644182,-29671.802020684878,0.0017667249563947673,5.860157463785063e-06
-38707.54203113036,25651.470934942125,-0.0013255853868985022,7.634257247116367e-06
21423.169405549,11012.508057701923,0.04821617214991394,6.7650693337447565e-06
-25883.6599201695,-22329.23073525525,0.029311199940143272,3.634492035019417e-06
-36177.07699920163,26944.50235627565,-0.01930364575289907,3.699742859316821e-06
-26269.663060633204,31146.854475609587,0.006531936563037346,4.70173433832918e-05
-36906.194042299736,2561.624125415001,-0.002116087713465299,4.787183542561666e-06
-27985.232573805228,-27131.91887163689,0.010785822081458146,7.553482564198159e-06
-14989.793511527161,-25007.652965160396,0.002068270585481016,3.847130055210049e-05
-30129.69446527025,20756.423411322372,0.014238712154293136,6.567974735109938e-06
-11301.319058207317,-25100.012352398506,0.0011735180810516959,5.062942798004302e-06
-45655.59855947705,26759.783581799427,-0.007794719002507111,7.95896853261063e-06
-493.23112522358133,-16141.15179030198,-0.0040924557853222595,5.6978613698732444e-06
-38364.42812849596,11104.867444940035,0.0035585252622421693,2.769898225366172e-05
-9457.081831547397,-32534.94302506624,0.010484100544194226,5.96007073375121e-05
26784.324134211558,-40939.64726373412,0.0024335254727435984,4.983651273262416e-05
-32531.491783711084,-2194.884317347591,-0.003301640694685437,1.1281809162526826e-05
-48228.95282923509,30500.338764942826,0.00657827902371459,6.970901527583319e-05
-41752.67791701071,7549.031036272856,0.005110590224387046,5.971173151054144e-06
-22495.41013165476,-48513.11701725902,0.026406323603754438,1.4410167648844262e-05
-28156.78952512243,-28378.77059935136,-0.00997431573921687,4.461310801695885e-05
-31073.257697514866,-37106.73269335261,-0.012394369271652342,3.93928265869825e-06
-27341.894006365717,-32073.146088875703,-0.014538036629657095,1.0190739977931358e-05
51574.30359954728,-23853.160624684046,-0.003063724733309665,9.17792682450757e-06
-32359.934832393883,-26854.84070992257,-0.006525174346586523,1.0330142208595768e-05
-9071.07869108369,-25053.83265877945,0.012361832844243907,5.3477707505746904e-05
-21294.51147243434,-37568.52962954317,-0.009024609405583417,6.693012527400182e-06
-27813.675622488023,-19696.98819896916,0.0028992382115386006,5.020298811299014e-06
-26012.3276336574,-34428.310463447466,8.64420867487739e-05,3.1467833302855212e-06
-24768.53973660769,31701.010799038235,-0.003359398722198712,2.24800457062584e-05
19064.261324937466,26528.885113704157,-0.014872542766757502,3.5287895946370037e-06
