X,Y,ux_mean,uy_mean,uz_mean,ux_var,uy_var,uz_var
-24559.3217954,-34553.6414173,-0.0017920616715075572,-0.0007593250349751425,0.0039675093268308585,0.0014078799781452405,0.0012799086294728024,0.0015109084969825632
61.4770745806,15537.404557,-0.028566631667792854,-0.016759586838663007,-0.01203835159363656,0.0014844520717198157,0.001460838640426642,0.002072824255364817
1613.08214556,68796.45689760002,-0.004634466605930286,0.0007777106542953202,0.01655690101292371,0.0015226859549656547,0.0012786765084471102,0.003171601633528058
-38484.641708300005,15664.378298200001,0.0015061364967519503,0.003949878395822914,-0.004397802443905641,0.0014661959202185656,0.0014586925490226437,0.0016474420154046936
-37281.988074700006,8961.1445879,-0.021100121803157595,0.002933502092961289,0.02015987082185902,0.0013554656055802016,0.0011160191530235506,0.001494219401770685
-41245.6067601,2758.62001378,-0.009987531488534655,0.0002178456024708661,0.007529462159802859,0.0014104563613973168,0.0012861171385722125,0.0016267147670639996
-32298.9018476,-54.0004775403,-0.022140579031495043,-0.005916236058944521,0.019091854095336563,0.001029314589028318,0.000887189226684661,0.0012744679831857035
-28781.5546053,-470.879352545,-0.037949711399637986,-0.011463643313186824,0.016560841847670156,0.0014424170553879487,0.0011431176836946024,0.001661540005414545
14194.6755108,-21133.9979205,-0.004661656548849619,0.0021775229744504165,0.009577501972649281,0.0015189040591201597,0.0015047221168469473,0.0027224478515655215
-4295.74198373,6479.11309869,-0.0262027362625397,-0.010221735443671682,-0.025099866802754667,0.0013961928170656925,0.0014089902464494543,0.0017837966372405657
7461.86496564,10223.5089193,-0.027890641532032898,-0.010736965442375483,-0.023327332934141437,0.0013707623961622115,0.0014398192798203285,0.0015415826734968179
-18845.5204242,-11261.8632267,-0.012018588807612814,-0.0193976434081966,0.01772819520337718,0.0014918364605207496,0.0013081780661611186,0.0020370555827487627
2083.5168077800004,-10088.5017737,-0.010116143090158944,0.0034270944276931347,-0.004037636112846632,0.0014416523266139235,0.0014321792525337225,0.0016916059585204296
4492.763271340001,66725.99851160002,-0.0034219021830778564,-0.0021172416201205545,0.003964596304524136,0.001502189373882732,0.001045736640013285,0.002717164535028745
13277.5719139,51558.4442907,-0.004489216564712111,-0.004983911142825358,-0.0014159103195557146,0.0015261864931858974,0.0014321114185902961,0.0033227238566026643
16205.176014300001,56954.920279,-8.344284670989965e-05,-0.0038912990036370984,-0.015156096980489128,0.0015289428237210217,0.0013940651739748028,0.0029151264115906657
9531.146794850001,44079.9627882,-0.006861697498886113,-0.004180530579006343,0.005780421424511281,0.001465790097596089,0.0014508077028866611,0.002417275300952459
-13354.413198,-82.68062720699999,-0.0170294263417219,-0.010357533561634404,0.04139824890269792,0.0014295019153785975,0.001117199657398918,0.0019041507940040173
-29795.4376865,-4865.45745962,-0.019107309903059057,-0.009602909461344476,0.012226125932500068,0.0014804344344626634,0.0011061018275617463,0.0017898274807462802
-23552.403215399998,-8353.81591522,-0.015957563530739703,-0.01962252933804201,0.026169943964535453,0.0014628206277512536,0.0010951745932111616,0.001814365845905803
-28529.8121249,-13838.1076002,-0.005896618947737249,-0.002854857729503585,0.005779028746679432,0.0014757337282607422,0.0012828356548356208,0.0016214427842242923
-46593.3414489,27581.8989779,-0.0050251723522916555,0.004146050964225015,-0.005367329214421179,0.0013698942042857656,0.0014288051452252676,0.0013713578310496277
-31768.5928076,46625.0472026,-0.0006344824344516635,0.0033023585411181802,0.007658594576862332,0.0014832441072964418,0.0014584333308484702,0.0025588060609105594
-4350.75840718,63536.31284,-0.0031992791981620694,-0.00129145890004069,0.004101889106036136,0.0014675235978053242,0.0011085268060636983,0.0024061149120585723
-6745.22032096,53492.131871,-0.004306967313660424,-0.0012026182535003482,-0.0019315066368060796,0.0014336953513953941,0.0011703863834085742,0.002044352799293591
-9478.155669959999,30978.4320166,0.00048399491484765744,-0.004038198029628005,0.01412738342629899,0.0014624276544468566,0.0013902645869027347,0.0020449018396988448
-31008.0071346,-36014.7838838,0.0005179696537884696,0.0008735811763495773,0.006242818680511991,0.0013753227766083761,0.001292332110922714,0.0015856910272913493
-26760.872433,-6255.4319347,-0.022034326730288063,-0.015249253972724837,0.01880605584495042,0.0014241691422351862,0.0009805479342531586,0.0016840694234709274
-19213.5113542,6058.87252997,-0.03487879608396115,0.007234926569170073,0.10775767646570704,0.0014693505264170377,0.0014103347101830927,0.0020524977497667733
11360.7775825,58545.191076099996,-0.00560389219232052,-0.004939697165030711,0.0020277560185690824,0.0014713587344834678,0.0013414557814206659,0.0021793836844272384
6380.28099531,-25735.002629,-0.0033433861086988037,0.0005374124076475712,0.00261329513335401,0.0014668241128673039,0.0011772709768816604,0.002114520899478925
10919.690966299999,33271.8921926,-0.014326307165625229,-0.010485842533293918,0.01048417956128107,0.0015278344876767103,0.0014625443136903375,0.002453794283757471
