120.37389474	23.2819785618	1704
120.152396422	23.2010412428	2913
120.271716543	22.8798298752	5301
120.508914929	22.5231668974	3464
120.557618918	22.8305217697	5386
120.617761009	22.7120926786	1484
120.463511202	22.4822696501	4256
120.340131666	22.7227421046	8532
120.351203613	22.5972389582	7452
120.154395186	23.2306520284	4072
120.389731147	22.490952305	7285
121.039688837	22.6751837967	123
120.26879924	23.0532927351	299
120.968435821	23.3158628078	7894
120.227482176	22.8534644435	7007
120.867439007	22.9370348704	4433
120.613615414	22.8805636125	3059
120.522992643	22.7225062915	5974
120.312446671	23.1968182038	8659
120.439733035	22.5031002625	3909
120.326117759	23.2752338548	6186
120.491655793	22.7575187729	6517
120.36383998	22.5217774175	2418
120.123339696	23.2439060244	396
120.272292822	22.9911683867	484
120.487989159	22.6336643757	1667
120.309454865	23.2251675619	4882
120.219937237	23.1686902279	4872
121.098404879	22.7534038511	4166
120.226137726	23.1991441711	4451
120.520480744	22.7362665134	8222
120.238547219	23.0995137711	7355
120.288448208	23.062505164	4358
120.159262458	23.150188935	3643
120.490854276	22.7108133314	7842
120.435423498	22.6298692096	8652
120.302128126	22.7285162782	6344
120.560609404	22.5223505937	7639
120.138784035	23.2622979345	3634
120.236632259	23.1912454861	7807
120.535998468	22.5598759111	407
120.267122267	23.054540282	5503
120.595233218	23.1040747922	1801
120.254322173	22.9844594834	4324
120.522143876	22.750445507	4396
120.768041752	23.02933325	3825
120.206170942	23.1490592184	1047
120.389910913	22.6552566175	6983
120.538033017	22.6941551994	1421
120.329818333	23.3123509369	127
120.757102025	22.9801399511	5648
120.537542614	22.8851437253	2024
120.486667154	23.2770895925	4543
120.515960206	22.6015695949	7911
120.208451928	23.2307925448	3482
121.078952906	23.4948511097	5528
120.187781465	23.1365039521	5741
120.317265215	23.0929976063	8124
120.286491905	23.1880136878	1396
120.276778025	22.6767598593	4665
120.192620921	22.9142623596	5595
120.28856843	22.8193978828	5651
120.482706856	22.4505898749	870
120.526294084	22.8054920633	7616
120.700324613	23.113210075	3743
120.190617279	22.8846508225	4996
121.097581477	22.8693306158	5673
120.227690868	22.9322769231	6736
120.180342679	23.103960267	5592
120.224755024	23.2454254522	6202
120.317285407	23.0829899525	3185
120.441235241	22.6569805248	8049
120.353461483	23.2206531458	1783
120.642482494	22.950612584	530
120.479543141	22.760429904	7148
120.411626979	22.6419378773	2016
120.516306089	22.7350136173	1162
120.464714055	22.9926883693	8223
120.767315522	22.4676260315	6416
120.12409528	23.2676756645	1872
120.587707643	22.4877405345	3797
120.784188382	23.2006960087	4933
121.017585944	23.3440903565	3733
120.66403145	22.586140009	8426
120.274439774	22.7864274664	6623
120.469568457	22.7057946069	3923
120.2911524	22.7839576332	4173
120.166515864	23.2406925427	114
120.334093312	22.8265665105	6701
120.452608944	22.5494008481	662
120.334495703	23.0575824389	2586
