121.098604679	23.1426220835	0.000286752629768	4.69285647127e-06
121.095388625	22.7280452716	0.00611405282974	1.66537210703e-05
120.936883331	22.4527556692	-0.0149531546568	7.9825389264e-06
120.367141704	22.5418214966	-0.00120081917447	4.06676559023e-05
120.355460958	22.5455589647	-0.00163692577165	2.10180790502e-06
120.320287498	22.6222532118	-0.0102837392272	6.79420821454e-06
120.339456805	22.633963491	-0.00182245705058	4.05520519084e-05
120.313999763	22.6372586092	0.00391037935009	5.35505998574e-06
120.352421447	22.6160472854	0.0174154845992	1.27973053919e-05
120.548214967	23.5121359668	0.00100442401933	1.03580768697e-05
120.306130651	22.6088811365	-0.011484551311	6.69291210232e-06
120.304327521	23.4668362082	0.00490308531777	2.23691596078e-06
120.195972423	23.3414792634	-0.00716338991989	7.22402342075e-06
120.243531787	23.4383523514	0.000531803216715	1.90553810457e-05
120.497069974	22.7776190305	-0.00673242226943	7.01418580026e-06
120.320523881	22.7148524209	-0.000220118608453	3.47724362641e-06
120.301873163	22.65016777	0.00294099738239	6.45479159376e-06
120.096362161	23.1718651652	0.00517930624947	4.90243656014e-05
120.461734633	23.4837279568	-0.00556725753748	5.03658915699e-06
120.309027779	22.6201483194	-0.00135803410289	1.39676311942e-05
120.196156012	22.9923820815	0.00598608095231	3.10081210302e-05
120.511725139	23.4357976765	0.0168053500024	3.93756268642e-05
121.098911788	22.8898673879	-0.00387149210906	1.02278813894e-05
120.200179744	23.336901989	-0.00684957712685	7.77797275249e-05
120.393693703	23.5007569862	-0.0105293517558	4.30595454177e-05
120.408444223	22.5226858557	-0.00899206227183	3.04203875425e-06
120.39971073	22.5072422798	-0.00622346681999	6.58453964945e-06
120.364183052	22.5664273731	-0.00622367866825	8.21492562542e-06
120.258154622	23.4650765302	-0.00680854076978	5.40182610732e-05
120.549784395	22.4706427152	0.00499920047542	5.87776495783e-06
120.344643007	22.5326121393	0.000833329679405	2.59371575817e-05
120.359672199	23.5061322963	-0.00353463051128	6.85955827121e-06
120.300591631	22.6643472643	-0.0084456586633	8.87302975026e-06
120.333902906	22.7040295447	-0.00210319041771	1.27194104088e-05
120.474619604	22.6545563514	-0.00653083665801	0.000102969247147
120.344585481	22.5651472968	0.000513158354814	1.11766121096e-05
120.23551397	22.9782938734	0.0090283035403	5.75488505096e-06
120.460586207	22.4893663941	-0.00767083215764	1.2502255985e-05
120.408821611	23.4924339153	-0.00155309344811	1.16581234008e-05
120.239179219	23.0166745236	0.000754680216891	2.34486584942e-05
120.320382401	23.208277285	-0.00882549396526	7.36511668015e-06
120.456673779	23.5062455248	0.00174010670278	2.77093938323e-05
120.188685631	22.9723429456	-0.0139505643072	7.99576269166e-06
120.510550962	22.5765772184	0.00412032984501	1.21619858352e-05
120.285620889	22.6405441549	0.0159098684991	2.88776847111e-05
120.324318878	22.6952546019	-0.000937127232958	6.82586338134e-06
120.484865937	22.8973207991	0.00865903826716	6.64507064782e-06
120.392133936	22.5589560681	0.00320754049846	2.16101607624e-05
120.235517234	22.9770426008	0.00310459658509	8.87608817799e-06
120.32643425	23.3267383983	-0.0170560494328	4.05263540741e-05
120.876640628	22.9383898441	0.0157166086563	6.58225963837e-05
120.246996442	22.7364011865	0.0130382669285	3.92718259687e-05
120.343221465	22.6285468428	0.00524480060105	2.05476332845e-05
120.355903932	22.5301261942	0.00846734421064	1.75297518577e-05
120.33411936	22.5872381736	0.0181584817847	1.10891554757e-05
120.289880553	22.7919625704	0.0146841311753	3.39187576413e-05
120.322580399	22.7307060146	-0.00577806351921	6.0527527563e-06
120.313040923	23.3142029757	0.0439861172039	2.61686515788e-05
120.517998698	23.4762568028	0.0686964282355	5.66455177078e-06
120.335578796	22.7006953355	0.00494831934593	5.53335760964e-06
120.281744238	22.880789786	-0.00443592606385	9.31212001461e-05
120.352533002	22.5509772129	-0.00987452520039	6.09759913352e-05
120.181847484	23.1595974707	-0.00232527967142	1.45210449459e-05
120.303655859	22.7961589413	-0.000941962481275	1.59586007237e-05
120.487131945	22.6629071721	-0.0107455742662	1.33933065164e-05
120.830444646	22.8250149895	0.00326796242061	1.47836228955e-05
120.361523936	22.6615259537	-0.0101331101197	8.30972788162e-06
120.330685017	22.6393720258	0.0147702549489	2.30738446446e-05
120.842565848	22.6001740169	-0.000569752115664	2.81912308373e-06
120.267741915	22.6138140186	-0.00503496789803	1.21804508655e-05
120.360334445	22.6239839932	0.0079011435314	1.1188336876e-05
120.376868749	23.5186688297	-0.0136633474179	6.75971025989e-05
120.284030933	22.7927856662	0.000668887854144	5.345816947e-05
120.217175507	22.9544774848	0.0100399371072	2.80276317356e-05
120.218165088	23.0512450095	-0.00163499446706	3.80663683709e-06
120.313863701	22.7052475433	0.000369271246296	6.34580958701e-05
120.350109305	22.7461827243	0.00892161449341	7.70917573079e-06
120.208278714	22.9953313936	0.00667525760614	5.61418266354e-06
120.298405386	22.7114767531	-0.0115060819325	2.08714305944e-05
120.378582535	23.4974006591	0.00271642269614	1.06956000483e-05
120.287692355	23.3979881764	-0.00984437618286	3.36520985695e-06
120.306907729	22.6368291333	-0.00214392612563	1.60023557028e-05
120.262385474	22.9358079834	4.91988583841e-05	7.14567964156e-06
120.356034593	22.6994752197	-0.00334634838753	2.51693304307e-05
120.459334669	22.490616755	-0.00958496412361	8.70348898122e-06
120.35333563	22.5693315938	0.0235905114901	1.73827543802e-05
120.184112334	22.9631552781	-0.00500669736787	9.46640189527e-05
120.219164066	22.9920205134	-0.00671262084681	7.79318288237e-06
120.198917001	23.0503643983	0.00170994686427	4.87269497477e-06
120.978801486	23.2755945201	-0.014919115242	7.04164806856e-06
120.206439259	23.2013674249	-0.00655994754049	7.32298365358e-06
120.186836776	23.0315650856	-0.00284188026025	3.89100490389e-05
120.287333683	22.6205259787	0.0637576642118	1.07465182238e-05
120.434042189	23.468688142	0.00311044623956	1.16816563046e-05
120.256939239	22.7685393542	7.34479570339e-05	1.65954056079e-05
120.235098972	22.977041665	0.020498896135	2.2529588969e-05
120.456274008	22.639108826	-0.00160534711396	4.34117636073e-05
120.554322783	22.6483371745	0.00480931042559	8.51861571901e-06
120.425801265	22.6511768542	0.000994618067633	1.44476032185e-05
120.29928247	23.2778922493	-0.0108543689774	6.63806706253e-06
120.236503297	22.9194857149	0.0250216807569	1.13052531473e-05
120.353788417	22.7920700078	-0.00911959420133	1.44316036929e-05
120.248868102	22.9904188821	-0.00662710827696	6.79975104537e-06
120.304512827	22.5842684765	0.00535055149495	5.18320151383e-06
120.211706542	22.9661431528	0.00192799884535	8.34557154256e-06
120.4359768	22.5064467928	-0.0022291171395	1.27532225612e-05
120.306491357	22.6364112847	0.0112745231206	3.2373308657e-05
120.202862003	22.9878106027	-0.00154646298363	3.60450313959e-06
120.191146131	22.9890328197	0.0133157608627	1.19343927423e-05
120.44591142	23.362762576	-0.00152275997589	1.61504130756e-05
120.330254449	22.6464622555	-0.00704996895468	6.52278645518e-06
120.341439253	22.6915281082	0.0648688023375	3.60229356016e-05
120.281890859	22.6292749932	-0.00971187719748	5.69920531005e-06
120.433398157	22.5752691983	-0.00943184236074	5.54334148936e-05
120.268259078	22.7497928144	0.0118294338782	2.78329960215e-06
120.186397496	22.897677339	0.00298866072946	4.16030826327e-06
120.342676461	22.699872242	0.00174115236076	4.48489250107e-05
120.844685983	22.618940851	0.00833323964616	1.20187697659e-05
120.159162983	23.1808081765	0.00916540748348	1.41121660168e-05
120.350070827	22.5280320066	0.00186940615632	2.2356304006e-05
120.282929623	22.9112403019	-0.00327180696111	4.66351036823e-06
