121.098604679	23.1426220835	7107
121.095388625	22.7280452716	609
120.936883331	22.4527556692	9947
120.367141704	22.5418214966	1869
120.355460958	22.5455589647	11
120.320287498	22.6222532118	5163
120.339456805	22.633963491	9182
120.313999763	22.6372586092	1955
120.352421447	22.6160472854	3042
120.548214967	23.5121359668	6242
120.306130651	22.6088811365	3774
120.304327521	23.4668362082	39
120.195972423	23.3414792634	6992
120.243531787	23.4383523514	710
120.497069974	22.7776190305	7737
120.320523881	22.7148524209	43
120.301873163	22.65016777	9629
120.096362161	23.1718651652	10200
120.461734633	23.4837279568	8897
120.309027779	22.6201483194	2063
120.196156012	22.9923820815	4975
120.511725139	23.4357976765	4216
121.098911788	22.8898673879	6340
120.200179744	23.336901989	2366
120.393693703	23.5007569862	7048
120.408444223	22.5226858557	6208
120.39971073	22.5072422798	1196
120.364183052	22.5664273731	5113
120.258154622	23.4650765302	9396
120.549784395	22.4706427152	2056
120.344643007	22.5326121393	8806
120.359672199	23.5061322963	8886
120.300591631	22.6643472643	4354
120.333902906	22.7040295447	2459
120.474619604	22.6545563514	9194
120.344585481	22.5651472968	3279
120.23551397	22.9782938734	7132
120.460586207	22.4893663941	461
120.408821611	23.4924339153	7680
120.239179219	23.0166745236	6607
120.320382401	23.208277285	2237
120.456673779	23.5062455248	6137
120.188685631	22.9723429456	7248
120.510550962	22.5765772184	6318
120.285620889	22.6405441549	8862
120.324318878	22.6952546019	4079
120.484865937	22.8973207991	4110
120.392133936	22.5589560681	8882
120.235517234	22.9770426008	1436
120.32643425	23.3267383983	2621
120.876640628	22.9383898441	1181
120.246996442	22.7364011865	1639
120.343221465	22.6285468428	8749
120.355903932	22.5301261942	9112
120.33411936	22.5872381736	9071
120.289880553	22.7919625704	763
120.322580399	22.7307060146	411
120.313040923	23.3142029757	4688
120.517998698	23.4762568028	2406
120.335578796	22.7006953355	1588
120.281744238	22.880789786	7321
120.352533002	22.5509772129	2570
120.181847484	23.1595974707	6324
120.303655859	22.7961589413	4999
120.487131945	22.6629071721	7052
120.830444646	22.8250149895	10335
120.361523936	22.6615259537	10270
120.330685017	22.6393720258	6858
120.842565848	22.6001740169	181
120.267741915	22.6138140186	5734
120.360334445	22.6239839932	3030
120.376868749	23.5186688297	8706
120.284030933	22.7927856662	2315
120.217175507	22.9544774848	6603
120.218165088	23.0512450095	1008
120.313863701	22.7052475433	9430
120.350109305	22.7461827243	7470
120.208278714	22.9953313936	8718
120.298405386	22.7114767531	366
120.378582535	23.4974006591	8745
120.287692355	23.3979881764	9056
120.306907729	22.6368291333	8523
120.262385474	22.9358079834	4459
120.356034593	22.6994752197	9205
120.459334669	22.490616755	1350
120.35333563	22.5693315938	4188
120.184112334	22.9631552781	8445
120.219164066	22.9920205134	6664
120.198917001	23.0503643983	1
120.978801486	23.2755945201	3549
120.206439259	23.2013674249	869
120.186836776	23.0315650856	7465
120.287333683	22.6205259787	5649
120.434042189	23.468688142	3405
120.256939239	22.7685393542	10212
120.235098972	22.977041665	1168
120.456274008	22.639108826	1843
120.554322783	22.6483371745	4499
120.425801265	22.6511768542	4904
120.29928247	23.2778922493	6100
120.236503297	22.9194857149	2503
120.353788417	22.7920700078	370
120.248868102	22.9904188821	794
120.304512827	22.5842684765	7126
120.211706542	22.9661431528	6573
120.4359768	22.5064467928	1023
120.306491357	22.6364112847	5292
120.202862003	22.9878106027	117
120.191146131	22.9890328197	4603
120.44591142	23.362762576	630
120.330254449	22.6464622555	4481
120.341439253	22.6915281082	1398
120.281890859	22.6292749932	1815
120.433398157	22.5752691983	8693
120.268259078	22.7497928144	107
120.186397496	22.897677339	1940
120.342676461	22.699872242	7240
120.844685983	22.618940851	3371
120.159162983	23.1808081765	9748
120.350070827	22.5280320066	3266
120.282929623	22.9112403019	1574
120.441953686	23.5266686261	7834
120.137067809	23.0243399651	7173
120.2676985	22.8106889493	9715
120.568514859	22.6162217037	6042
120.363870676	23.5065555164	7285
120.238051279	23.2886108847	2132
120.433679316	23.4203073057	3573
120.362823878	22.6323298336	5034
120.333330519	22.7870331324	1741
120.32991018	22.607670082	7969
120.287792986	22.7915415246	8550
120.479128509	22.7555007782	7916
120.539207247	22.9023526876	5246
120.819990908	22.5697583986	2432
120.186146417	22.9823466967	7299
120.241862819	23.4345950153	8491
120.420452403	22.5894380813	6140
120.319337361	23.310877351	1549
121.083073402	22.7864776619	5594
120.365529194	22.5076153968	675
120.411342558	23.4911856152	7720
120.32288799	22.5717865826	7898
120.241973009	23.3924711441	4527
120.369651969	22.5364023998	1060
120.315438465	23.3717637115	2904
120.290533629	22.6839329833	9440
120.14211758	23.1419721404	26
120.506777708	22.6095276815	3767
121.095026591	23.5259197984	6879
120.306767143	23.3066843658	9894
120.202895291	23.1225301498	8786
120.312259531	22.6727101474	4747
120.325159299	22.6923362209	1583
120.288268658	23.1423196253	9612
120.428578167	23.4741045123	5479
120.545528545	22.7463566351	3439
120.268841054	23.0350895147	1526
120.333330779	22.562627017	8521
120.646564141	22.7100640865	838
120.256731884	23.0246371905	9803
120.426060283	23.4732677427	7499
120.915604523	23.3170290101	1636
120.326924256	22.8604329731	6089
120.402095461	22.5931717134	1103
120.220615697	23.0733564359	3314
120.29405134	22.9875900583	647
120.491712852	22.6762577131	5532
120.310170313	22.6739578447	6441
120.449998195	23.4653667052	8484
120.298385016	23.3050006886	4560
120.203293679	23.129621562	3906
120.181852539	23.157929156	1489
120.280751385	22.7652504125	2416
120.281406666	23.0296923309	4585
120.275986453	23.0213398283	556
120.817053962	22.558917503	5708
120.202251751	23.0549605814	942
120.253566484	22.9512220748	1223
120.244070786	23.3924757997	5002
120.165778371	23.2083533855	7805
120.203658243	23.0019936508	1710
120.474330507	22.5010562988	3161
120.177404424	22.9685601632	8281
120.287707078	22.6405481015	7057
120.258292045	23.410023626	3116
120.285154916	23.2228108355	7023
120.752374831	23.223856696	7414
120.859074948	22.5096326668	8712
120.31725361	23.3046175675	8388
120.510916983	22.6658404822	657
120.268389897	22.8720042498	6681
120.43451569	23.4228105862	3969
120.433609114	23.4799486375	3641
120.216074944	23.050405903	9198
120.544703308	22.7163243631	9409
120.462938723	23.1004310327	9808
120.224981115	23.0066322349	4174
120.2475469	23.016692846	1493
120.575597703	22.7029825171	8349
120.502887779	22.8239212773	2883
120.451222227	23.4991505706	1679
120.364914032	22.6298300923	4408
120.469607454	22.6599751593	9372
120.533481936	22.5932716885	245
